contrato_id,data_venda,modalidade_contrato,plano,visita
87683,2024-07-04,pessoa jurídica,"plano anual - r$246,00",Livance - Vila Madalena
86504,2024-07-04,pessoa física,"plano mensal - r$296,00",Livance - Campinas
86460,2024-07-04,pessoa física,"plano mensal - r$296,00",Livance - Vila Mariana
86103,2024-07-04,pessoa física,"plano light - r$178,00",Livance - Barra da Tijuca
71596,2024-07-04,pessoa física,"plano anual - r$246,00",Visita Virtual
91689,2024-07-05,pessoa física,"plano light anual - r$178,00",Sem Visita
91606,2024-07-05,pessoa física,"plano anual - r$246,00",Livance - Tatuapé
91533,2024-07-05,pessoa física,"plano mensal - r$296,00",Visita Virtual
91479,2024-07-05,pessoa física,"plano light - r$178,00",Sem Visita
91280,2024-07-05,pessoa física,"plano light anual - r$123,00",Livance - Botafogo
91264,2024-07-05,pessoa física,"plano light - r$178,00",Sem Visita
90991,2024-07-05,pessoa física,"plano anual - r$246,00",Livance - Market Place
90403,2024-07-05,pessoa física,"plano light - r$178,00",Visita Virtual
90357,2024-07-05,pessoa física,"plano light - r$178,00",Sem Visita
90296,2024-07-05,pessoa física,"plano light - r$178,00",Visita Virtual
89531,2024-07-05,pessoa física,"plano light anual - r$123,00",Visita Virtual
85695,2024-07-05,pessoa física,"plano light anual - r$123,00",Livance - Tatuapé
84361,2024-07-05,pessoa física,"plano mensal - r$296,00",Livance - Vila Mariana
83032,2024-07-05,pessoa física,"plano light - r$178,00",Visita Virtual
91184,2024-07-06,pessoa física,"plano light anual - r$123,00",Livance - Botafogo
82388,2024-07-07,pessoa física,"plano anual - r$246,00",Visita Virtual
91968,2024-07-08,pessoa física,"plano light - r$178,00",Sem Visita
91952,2024-07-08,pessoa física,"plano mensal - r$296,00",Sem Visita
91950,2024-07-08,pessoa física,"plano light - r$178,00",Livance - Santo André
91908,2024-07-08,pessoa física,"plano anual - r$246,00",Sem Visita
91904,2024-07-08,pessoa física,"plano light - r$178,00",Livance - Tatuapé
91800,2024-07-08,pessoa física,"plano light - r$178,00",Livance - Tatuapé
91697,2024-07-08,pessoa física,"plano light - r$178,00",Livance - Botafogo
91690,2024-07-08,pessoa física,"plano anual - r$246,00",Sem Visita
91519,2024-07-08,pessoa jurídica,"plano anual - r$246,00",Livance - Brigadeiro 2
91349,2024-07-08,pessoa física,"plano light - r$178,00",Livance - Perdizes
91257,2024-07-08,pessoa física,"plano anual - r$246,00",Livance - Santo André Psico
90896,2024-07-08,pessoa física,"plano light - r$178,00",Visita Virtual
90604,2024-07-08,pessoa física,"plano light - r$178,00",Sem Visita
90584,2024-07-08,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
90511,2024-07-08,pessoa física,"plano light - r$178,00",Livance - Barra da Tijuca
90340,2024-07-08,pessoa física,"plano light - r$178,00",Livance - Santo André
89043,2024-07-08,pessoa física,"plano mensal - r$296,00",Sem Visita
88020,2024-07-08,pessoa física,"plano anual - r$246,00",Livance - Botafogo
87492,2024-07-08,pessoa física,"plano anual - r$246,00",Livance - Pinheiros
85013,2024-07-08,pessoa física,"plano light - r$178,00",Livance - Alphaville
79790,2024-07-08,pessoa física,"plano light anual - r$123,00",Livance - Botafogo
91760,2024-07-09,pessoa física,"plano light - r$178,00",Livance - Barra da Tijuca
91059,2024-07-09,pessoa física,"plano light - r$178,00",Livance - Botafogo
71141,2024-07-09,pessoa física,"plano light - r$178,00",Livance - Barra da Tijuca
92256,2024-07-10,pessoa física,"plano mensal - r$296,00",Sem Visita
92204,2024-07-10,pessoa jurídica,"plano mensal - r$296,00",Sem Visita
92202,2024-07-10,pessoa física,"plano mensal - r$296,00",Sem Visita
92196,2024-07-10,pessoa física,"plano light - r$178,00",Visita Virtual
92126,2024-07-10,pessoa física,"plano light anual - r$123,00",Sem Visita
92086,2024-07-10,pessoa física,"plano light - r$178,00",Sem Visita
91907,2024-07-10,pessoa física,"plano light anual - r$123,00",Sem Visita
91617,2024-07-10,pessoa física,"plano light - r$178,00",Sem Visita
91575,2024-07-10,pessoa física,"plano light - r$178,00",Livance - Paulista
91046,2024-07-10,pessoa física,"plano mensal - r$296,00",Visita Virtual
91023,2024-07-10,pessoa física,"plano light - r$178,00",Livance - Barra da Tijuca
90873,2024-07-10,pessoa física,"plano mensal - r$296,00",Livance - Perdizes
90543,2024-07-10,pessoa física,"plano light - r$178,00",Livance - Perdizes
89216,2024-07-10,pessoa física,"plano light - r$178,00",Livance - Itaim
89065,2024-07-10,pessoa física,"plano mensal - r$296,00",Livance - Tatuapé
86425,2024-07-10,pessoa física,"plano anual - r$246,00",Sem Visita
86288,2024-07-10,pessoa física,"plano anual - r$246,00",Livance - Perdizes
70428,2024-07-10,pessoa física,"plano mensal - r$296,00",Livance - Botafogo
62439,2024-07-10,pessoa física,"plano light - r$178,00",Livance - Vila Mariana
92392,2024-07-11,pessoa física,"plano mensal - r$296,00",Sem Visita
92342,2024-07-11,pessoa jurídica,"plano mensal - r$296,00",Sem Visita
92335,2024-07-11,pessoa jurídica,"plano mensal - r$296,00",Sem Visita
92285,2024-07-11,pessoa física,"plano anual - r$246,00",Visita Virtual
92136,2024-07-11,pessoa física,"plano mensal - r$296,00",Sem Visita
92084,2024-07-11,pessoa física,"plano mensal - r$296,00",Livance - Tatuapé
92075,2024-07-11,pessoa física,"plano light anual - r$123,00",Sem Visita
91775,2024-07-11,pessoa física,"plano light - r$178,00",Livance - Botafogo
91516,2024-07-11,pessoa física,"plano light - r$178,00",Sem Visita
91131,2024-07-11,pessoa física,"plano light - r$178,00",Livance - Barra da Tijuca
90506,2024-07-11,pessoa física,"plano light - r$178,00",Livance - Santo André
87579,2024-07-11,pessoa física,"plano light - r$178,00",Visita Virtual
80377,2024-07-11,pessoa jurídica,"plano anual - r$246,00",Livance - Barra da Tijuca
76620,2024-07-11,pessoa física,"plano light - r$178,00",Visita Virtual
75547,2024-07-11,pessoa física,"plano anual - r$246,00",Livance - Barra da Tijuca
92489,2024-07-12,pessoa física,"plano mensal - r$346,00",Sem Visita
92472,2024-07-12,pessoa física,"plano light - r$178,00",Sem Visita
92365,2024-07-12,pessoa física,"plano light anual - r$178,00",Livance - Brigadeiro
92349,2024-07-12,pessoa jurídica,"plano light anual - r$123,00",Sem Visita
92300,2024-07-12,pessoa física,"plano light anual - r$123,00",Sem Visita
92269,2024-07-12,pessoa física,"plano anual - r$246,00",Visita Virtual
92053,2024-07-12,pessoa física,"plano mensal - r$296,00",Livance - Santo André
92019,2024-07-12,pessoa física,"plano light - r$178,00",Livance - Vila Mariana
91982,2024-07-12,pessoa física,"plano light anual - r$123,00",Livance - Barra da Tijuca
91568,2024-07-12,pessoa física,"plano light - r$178,00",Livance - Botafogo
90840,2024-07-12,pessoa física,"plano light - r$178,00",Livance - Botafogo
90832,2024-07-12,pessoa física,"plano mensal - r$296,00",Livance - Perdizes
90383,2024-07-12,pessoa física,"plano anual - r$246,00",Livance - Perdizes
90343,2024-07-12,pessoa física,"plano light anual - r$123,00",Livance - Botafogo
89883,2024-07-12,pessoa física,"plano light anual - r$123,00",Livance - Vila Olímpia
87822,2024-07-12,pessoa física,"plano light anual - r$123,00",Livance - Vila Madalena
85888,2024-07-12,pessoa física,"plano light - r$178,00",Sem Visita
80410,2024-07-12,pessoa física,"plano light - r$178,00",Visita Virtual
76245,2024-07-12,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
92535,2024-07-13,pessoa física,"plano light - r$178,00",Livance - Vila Madalena
92144,2024-07-13,pessoa física,"plano mensal - r$296,00",Livance - Tatuapé
79691,2024-07-13,pessoa física,"plano light anual - r$178,00",Livance - Angélica
92857,2024-07-15,pessoa jurídica,"plano mensal - r$296,00",Sem Visita
92829,2024-07-15,pessoa física,"plano mensal - r$296,00",Sem Visita
92792,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Vila Mariana
92736,2024-07-15,pessoa física,"plano anual - r$246,00",Livance - Vila Madalena
92733,2024-07-15,pessoa física,"plano mensal - r$296,00",Livance - Market Place
92705,2024-07-15,pessoa física,"plano anual - r$246,00",Livance - Barra da Tijuca
92591,2024-07-15,pessoa física,"plano light - r$178,00",Visita Virtual
92561,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Vila Mariana
92477,2024-07-15,pessoa física,"plano mensal - r$296,00",Livance - Vila Olímpia
92412,2024-07-15,pessoa física,"plano mensal - r$296,00",Sem Visita
92222,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Tatuapé
92164,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Alphaville
91888,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Vila Madalena
91630,2024-07-15,pessoa física,"plano anual - r$246,00",Livance - Barra da Tijuca
91333,2024-07-15,pessoa física,"plano light - r$178,00",Visita Virtual
90554,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Botafogo
90192,2024-07-15,pessoa física,"plano mensal - r$296,00",Livance - Perdizes
89656,2024-07-15,pessoa física,"plano anual - r$246,00",Sem Visita
89483,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Botafogo
89304,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Santo André
88516,2024-07-15,pessoa física,"plano mensal - r$346,00",Visita Virtual
86708,2024-07-15,pessoa jurídica,"plano light - r$178,00",Visita Virtual
75317,2024-07-15,pessoa física,"plano light - r$178,00",Livance - Botafogo
62283,2024-07-15,pessoa física,"plano anual - r$246,00",Visita Virtual
62272,2024-07-15,pessoa física,"plano light anual - r$123,00",Livance - Pinheiros
92929,2024-07-16,pessoa física,"plano anual - r$246,00",Sem Visita
92789,2024-07-16,pessoa física,"plano light - r$178,00",Sem Visita
92433,2024-07-16,pessoa física,"plano light - r$178,00",Livance - Campinas
92254,2024-07-16,pessoa física,"plano mensal - r$296,00",Livance - Paulista
91782,2024-07-16,pessoa física,"plano anual - r$246,00",Livance - Vila Madalena
91688,2024-07-16,pessoa física,"plano mensal - r$296,00",Sem Visita
89836,2024-07-16,pessoa física,"plano anual - r$246,00",Livance - Perdizes
89727,2024-07-16,pessoa física,"plano light - r$178,00",Visita Virtual
89551,2024-07-16,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
88939,2024-07-16,pessoa física,"plano light anual - r$123,00",Sem Visita
86888,2024-07-16,pessoa física,"plano anual - r$246,00",Livance - Itaim
83531,2024-07-16,pessoa física,"plano light anual - r$178,00",Visita Virtual
82656,2024-07-16,pessoa jurídica,"plano anual - r$246,00",Sem Visita
81490,2024-07-16,pessoa física,"plano light - r$178,00",Livance - Perdizes
78509,2024-07-16,pessoa física,"plano light - r$178,00",Visita Virtual
63257,2024-07-16,pessoa física,"plano light - r$178,00",Livance - Alphaville
34278,2024-07-16,pessoa física,"plano light - r$178,00",Livance - Vila Madalena
93106,2024-07-17,pessoa física,"plano mensal - r$296,00",Sem Visita
93086,2024-07-17,pessoa física,"plano mensal - r$296,00",Sem Visita
93063,2024-07-17,pessoa física,"plano anual - r$246,00",Livance - Vila Mariana
93045,2024-07-17,pessoa física,"plano light - r$178,00",Sem Visita
92782,2024-07-17,pessoa física,"plano light - r$178,00",Livance - Pinheiros
92716,2024-07-17,pessoa física,"plano light anual - r$123,00",Livance - Santo André
92482,2024-07-17,pessoa física,"plano light - r$178,00",Livance - Itaim
92415,2024-07-17,pessoa física,"plano anual - r$246,00",Livance - Pinheiros
92399,2024-07-17,pessoa física,"plano light - r$178,00",Visita Virtual
92381,2024-07-17,pessoa física,"plano anual - r$246,00",Livance - Perdizes
92195,2024-07-17,pessoa física,"plano light anual - r$123,00",Visita Virtual
92157,2024-07-17,pessoa física,"plano light anual - r$123,00",Visita Virtual
91821,2024-07-17,pessoa física,"plano anual - r$246,00",Livance - Market Place
91814,2024-07-17,pessoa física,"plano light - r$178,00",Visita Virtual
91635,2024-07-17,pessoa física,"plano anual - r$246,00",Visita Virtual
91367,2024-07-17,pessoa física,"plano anual - r$246,00",Visita Virtual
91307,2024-07-17,pessoa física,"plano light - r$178,00",Visita Virtual
90464,2024-07-17,pessoa física,"plano mensal - r$296,00",Livance - Santo André
84826,2024-07-17,pessoa física,"plano light - r$178,00",Livance - Tatuapé
76377,2024-07-17,pessoa física,"plano light anual - r$123,00",Visita Virtual
71639,2024-07-17,pessoa física,"plano light - r$178,00",Livance - Paulista
64641,2024-07-17,pessoa física,"plano light - r$178,00",Livance - Botafogo
93304,2024-07-18,pessoa física,"plano light - r$178,00",Sem Visita
93122,2024-07-18,pessoa física,"plano mensal - r$296,00",Sem Visita
93051,2024-07-18,pessoa física,"plano light anual - r$178,00",Livance - Vila Olímpia
92980,2024-07-18,pessoa física,"plano mensal - r$296,00",Sem Visita
92873,2024-07-18,pessoa física,"plano light anual - r$123,00",Livance - Barra da Tijuca
92754,2024-07-18,pessoa física,"plano light anual - r$178,00",Visita Virtual
92710,2024-07-18,pessoa física,"plano mensal - r$296,00",Sem Visita
92394,2024-07-18,pessoa física,"plano anual - r$246,00",Livance - Botafogo
92124,2024-07-18,pessoa física,"plano light - r$178,00",Livance - Tatuapé
91879,2024-07-18,pessoa física,"plano light - r$178,00",Livance - Pinheiros
91730,2024-07-18,pessoa física,"plano mensal - r$296,00",Livance - Santo André Psico
91339,2024-07-18,pessoa física,"plano light anual - r$178,00",Sem Visita
91157,2024-07-18,pessoa física,"plano mensal - r$296,00",Sem Visita
90493,2024-07-18,pessoa física,"plano light anual - r$123,00",Livance - Tatuapé
90460,2024-07-18,pessoa física,"plano light - r$178,00",Livance - Paulista
87311,2024-07-18,pessoa física,"plano anual - r$246,00",Livance - Santo André Psico
86972,2024-07-18,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
86653,2024-07-18,pessoa física,"plano light - r$246,00",Livance - Barra da Tijuca
85939,2024-07-18,pessoa física,"plano light - r$178,00",Livance - Barra da Tijuca
85829,2024-07-18,pessoa jurídica,"plano mensal - r$296,00",Visita Virtual
85403,2024-07-18,pessoa física,"plano light - r$178,00",Livance - Perdizes
85063,2024-07-18,pessoa física,"plano light - r$178,00",Visita Virtual
81011,2024-07-18,pessoa física,"plano light - r$178,00",Livance - Botafogo
76434,2024-07-18,pessoa física,"plano light anual - r$178,00",Visita Virtual
73922,2024-07-18,pessoa física,"plano light - r$178,00",Visita Virtual
73060,2024-07-18,pessoa física,"plano anual - r$246,00",Visita Virtual
69931,2024-07-18,pessoa física,"plano light - r$178,00",Visita Virtual
65644,2024-07-18,pessoa física,"plano light anual - r$178,00",Livance - Vila Mariana
62182,2024-07-18,pessoa física,"plano anual - r$246,00",Livance - Itaim
93417,2024-07-19,pessoa física,"plano light - r$178,00",Sem Visita
93393,2024-07-19,pessoa física,"plano light - r$178,00",Livance - Vila Mariana
93373,2024-07-19,pessoa física,"plano light - r$178,00",Livance - Santo André Psico
93370,2024-07-19,pessoa física,"plano light - r$178,00",Livance - Botafogo
93323,2024-07-19,pessoa física,"plano anual - r$246,00",Sem Visita
93077,2024-07-19,pessoa física,"plano anual - r$246,00",Livance - Vila Madalena
93019,2024-07-19,pessoa física,"plano anual - r$246,00",Sem Visita
92992,2024-07-19,pessoa física,"plano light anual - r$123,00",Livance - Santo André
92978,2024-07-19,pessoa física,"plano light - r$178,00",Sem Visita
92738,2024-07-19,pessoa física,"plano light - r$178,00",Livance - Botafogo
92583,2024-07-19,pessoa física,"plano anual - r$246,00",Visita Virtual
92333,2024-07-19,pessoa física,"plano light anual - r$123,00",Livance - Botafogo
92225,2024-07-19,pessoa física,"plano light anual - r$178,00",Visita Virtual
91754,2024-07-19,pessoa física,"plano light anual - r$178,00",Sem Visita
91663,2024-07-19,pessoa jurídica,"plano mensal - r$296,00",Livance - Market Place
91474,2024-07-19,pessoa jurídica,"plano mensal - r$296,00",Livance - Market Place
91448,2024-07-19,pessoa física,"plano mensal - r$296,00",Livance - Alphaville
91243,2024-07-19,pessoa física,"plano light - r$178,00",Visita Virtual
90803,2024-07-19,pessoa física,"plano anual - r$246,00",Livance - Santo André
90738,2024-07-19,pessoa física,"plano light - r$178,00",Visita Virtual
90680,2024-07-19,pessoa física,"plano anual - r$246,00",Livance - Tatuapé
86839,2024-07-19,pessoa física,"plano anual - r$246,00",Livance - Botafogo
85783,2024-07-19,pessoa física,"plano light anual - r$178,00",Livance - Paulista
82998,2024-07-19,pessoa física,"plano light anual - r$178,00",Livance - Botafogo
82671,2024-07-19,pessoa física,"plano light - r$178,00",Livance - Brigadeiro Psico
77053,2024-07-19,pessoa física,"plano anual - r$246,00",Livance - Paulista
67726,2024-07-19,pessoa física,"plano light anual - r$178,00",Livance - Brigadeiro 2
66426,2024-07-19,pessoa física,"plano light anual - r$123,00",Livance - Vila Olímpia
